(55.200000000000003, 7.0640000000000001, 1, 3209, 'Obi Wan Bonogi')
(53.436, 6.4169999999999998, 2, 6293, 'chwhite')
(53.744, 7.2389999999999999, 3, 3642, 'papaHav')
(52.875, 6.9699999999999998, 4, 7807, 'WanderingWinder')
(53.293999999999997, 7.7149999999999999, 5, 4464, 'jonts26')
(52.932000000000002, 7.5149999999999997, 6, 4505, 'Ben Warden')
(56.823, 11.651, 7, 2717, 'olneyce')
(52.628999999999998, 7.5499999999999998, 8, 5517, 'Ptolemy I')
(52.668999999999997, 7.625, 9, 4481, 'Rabid')
(55.329999999999998, 10.368, 10, 2044, 'Marin')
(52.950000000000003, 8.516, 11, 1942, 'manzi')
(52.787999999999997, 8.3740000000000006, 12, 3639, 'Fabian')
(55.25, 10.988, 13, 2094, 'RisingJaguar')
(53.783000000000001, 10.096, 14, 4414, 'First')
(53.137999999999998, 9.6940000000000008, 15, 1070, 'oddly specific')
(52.960999999999999, 9.641, 16, 2105, 'Geronimoo')
(53.521999999999998, 10.348000000000001, 17, 2804, 'allfail')
(51.213999999999999, 8.609, 18, 3277, 'NinjaBus')
(51.862000000000002, 9.2989999999999995, 19, 2340, 'AVeryHappyFish')
(51.030000000000001, 8.5039999999999996, 20, 2457, 'eigensheep')
(49.136000000000003, 6.9370000000000003, 21, 3512, 'Robz888')
(50.649000000000001, 8.9800000000000004, 22, 1984, 'Brathannes')
(49.411999999999999, 7.7969999999999997, 23, 2801, 'Big Cheesesteak')
(50.341999999999999, 8.8640000000000008, 24, 1650, 'nopundittenet')
(49.493000000000002, 8.2390000000000008, 25, 2225, 'obviated')
(47.460999999999999, 6.2999999999999998, 26, 4626, 'lespeutere')
(50.951999999999998, 9.9499999999999993, 27, 1230, 'stolle')
(48.988999999999997, 8.0920000000000005, 28, 3752, 'peetar')
(49.427, 8.6609999999999996, 29, 6946, 'ddubois')
(48.32, 7.5810000000000004, 30, 4501, 'rls22')
(50.807000000000002, 10.116, 31, 769, 'Cruton')
(49.439999999999998, 8.8629999999999995, 32, 901, 'lemonade')
(48.551000000000002, 8.0259999999999998, 33, 3848, 'Michael Harris')
(47.829000000000001, 7.3499999999999996, 34, 4586, 'Captain_Frisk')
(48.962000000000003, 8.5879999999999992, 35, 1373, 'Fanfan')
(47.311, 6.9779999999999998, 36, 8185, 'Mean Mr Mustard')
(49.469999999999999, 9.2729999999999997, 37, 742, 'Nateo')
(50.122, 10.006, 38, 2679, 'kilua')
(55.554000000000002, 15.468999999999999, 39, 625, 'Luckyfin')
(46.918999999999997, 6.9059999999999997, 40, 4017, 'Suspiri')
(53.156999999999996, 13.218999999999999, 41, 294, 'stan marsh')
(46.872, 7.032, 42, 1459, 'O')
(51.149999999999999, 11.375999999999999, 43, 932, 'shark_bait')
(48.450000000000003, 8.7789999999999999, 44, 1608, 'Empathy')
(47.451000000000001, 7.843, 45, 4933, 'th2w0')
(47.331000000000003, 7.7779999999999996, 46, 1700, 'Jfrisch')
(47.628999999999998, 8.0990000000000002, 47, 3192, 'tlloyd')
(48.305999999999997, 8.9860000000000007, 48, 1194, 'yuuna')
(45.189999999999998, 6.0919999999999996, 49, 5037, 'perdhapley')
(47.587000000000003, 8.6620000000000008, 50, 1908, 'Turambar')
(47.881999999999998, 9.0950000000000006, 51, 3111, 'jacobb222')
(47.085999999999999, 8.3200000000000003, 52, 4627, 'JLock')
(44.612000000000002, 5.8689999999999998, 53, 8271, 'Headso')
(48.622, 9.9469999999999992, 54, 2529, 'Stealth Tomato')
(47.247999999999998, 8.593, 55, 3629, 'RobF')
(50.335999999999999, 11.737, 56, 590, 'timmy')
(47.439999999999998, 8.8719999999999999, 57, 475, 'Oni-Miko-R')
(46.828000000000003, 8.2780000000000005, 58, 2237, 'RomaNorgy')
(47.051000000000002, 8.6560000000000006, 59, 2889, 'yariv')
(47.906999999999996, 9.6289999999999996, 60, 1481, 'ARTjoMS')
(46.991, 8.7289999999999992, 61, 4323, 'Captain Photon')
(48.82, 10.739000000000001, 62, 3095, 'qmech')
(46.015999999999998, 7.9480000000000004, 63, 2011, 'powerplay')
(45.082999999999998, 7.1059999999999999, 64, 3903, 'Tilwen')
(45.911000000000001, 8.0449999999999999, 65, 1740, 'Jeebus X. Cripes')
(60.188000000000002, 22.382000000000001, 66, 588, 'natchez')
(47.625999999999998, 9.8650000000000002, 67, 3021, 'yaron')
(48.792000000000002, 11.074999999999999, 68, 1496, 'bryanldoughty')
(47.216999999999999, 9.5109999999999992, 69, 1092, 'hpjj')
(44.744, 7.1820000000000004, 70, 2234, 'Dink Meeker')
(45.097000000000001, 7.6310000000000002, 71, 2698, 'Lito')
(49.396000000000001, 12.007, 72, 2414, 'rod-')
(49.093000000000004, 11.755000000000001, 73, 1281, 'M1')
(43.207000000000001, 5.9619999999999997, 74, 5755, 'Eli_k')
(44.387, 7.2039999999999997, 75, 1053, 'Mic Qsenoch')
(45.929000000000002, 8.7919999999999998, 76, 1539, 'MrEevee')
(46.466000000000001, 9.4019999999999992, 77, 1731, 'ycz6')
(44.374000000000002, 7.4950000000000001, 78, 5016, 'i miss sf')
(44.137999999999998, 7.2709999999999999, 79, 4076, 'theParty')
(47.726999999999997, 11.058, 80, 932, 'juff')
(44.354999999999997, 7.6950000000000003, 81, 4315, 'Severian')
(47.237000000000002, 10.646000000000001, 82, 1193, 'roku')
(46.366999999999997, 9.8900000000000006, 83, 1382, 'ShuffleLuck')
(50.942999999999998, 14.471, 84, 1194, 'hall\xc3\xa5')
(46.810000000000002, 10.406000000000001, 85, 2927, 'Smartie')
(44.991999999999997, 8.6219999999999999, 86, 2965, 'kn1tt3r')
(45.076000000000001, 8.8230000000000004, 87, 1973, 'cybaster')
(43.387, 7.1500000000000004, 88, 902, 'Varsinor')
(45.676000000000002, 9.4800000000000004, 89, 5566, 'dghunter79')
(49.417000000000002, 13.305, 90, 1150, 'KP-funclub')
(47.899000000000001, 11.848000000000001, 91, 2030, 'Stryder515')
(42.587000000000003, 6.5359999999999996, 92, 2223, 'BJ Penn')
(45.274000000000001, 9.2390000000000008, 93, 5088, '!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\xe2\x80\xa6')
(44.033999999999999, 8.0860000000000003, 94, 2552, 'blueblimp')
(42.317, 6.4119999999999999, 95, 1109, 'cffnnail')
(41.545999999999999, 5.657, 96, 1712, 'mcmc')
(47.802999999999997, 11.994999999999999, 97, 1654, 'lolrob')
(45.087000000000003, 9.3179999999999996, 98, 2093, 'mikemike')
(44.375, 8.6660000000000004, 99, 1503, 'Sirplss')
(43.683, 7.9779999999999998, 100, 3653, 'toaster')
(46.310000000000002, 10.664, 101, 222, 'eigencat')
(44.600000000000001, 8.9589999999999996, 102, 1424, 'The Greasy Thumb')
(46.006999999999998, 10.388999999999999, 103, 2003, 'Bienenhonig')
(44.741999999999997, 9.1790000000000003, 104, 1502, 'tucker')
(46.619, 11.073, 105, 2220, 'Thisisnotasmile')
(45.055999999999997, 9.5350000000000001, 106, 717, 'StickaRicka')
(49.871000000000002, 14.352, 107, 404, 'KurehaSuminoya')
(45.649999999999999, 10.182, 108, 1371, 'Your opponent happily')
(44.347000000000001, 8.8870000000000005, 109, 535, 'Frutti')
(43.515999999999998, 8.0630000000000006, 110, 3861, 'AJD')
(46.183999999999997, 10.753, 111, 685, 'Immu91')
(44.962000000000003, 9.5359999999999996, 112, 876, 'sitnaltax')
(48.247, 12.833, 113, 2133, 'Kenuru')
(44.604999999999997, 9.2910000000000004, 114, 1270, 'JanErik')
(44.838000000000001, 9.5449999999999999, 115, 3127, 'Jimmy Jimmy')
(42.704999999999998, 7.4980000000000002, 116, 4469, 'nsnyder')
(45.027000000000001, 9.8829999999999991, 117, 1149, 'GendoIkari')
(45.917999999999999, 10.83, 118, 767, 'duhminion')
(45.375, 10.314, 119, 2351, 'michaeljb')
(42.911999999999999, 7.8769999999999998, 120, 489, "That's Numberwang!")
(43.832000000000001, 8.8320000000000007, 121, 1355, 'delmar')
(45.130000000000003, 10.138999999999999, 122, 2737, 'Davio')
(48.173999999999999, 13.201000000000001, 123, 112, 'WW3')
(41.536999999999999, 6.6020000000000003, 124, 7483, 'studio')
(42.447000000000003, 7.6289999999999996, 125, 2818, 'knight_forked')
(45.476999999999997, 10.74, 126, 1222, 'beacher')
(46.523000000000003, 11.923, 127, 732, 'def')
(47.484000000000002, 12.903, 128, 954, 'paulfc')
(44.372, 9.7940000000000005, 129, 3139, 'Lekkit')
(43.875999999999998, 9.3390000000000004, 130, 1109, 'ambrose')
(42.847000000000001, 8.3130000000000006, 131, 3863, 'Graystripe77')
(46.143999999999998, 11.619, 132, 652, 'ptokahi')
(43.332000000000001, 8.8179999999999996, 133, 2713, 'greatexpectations')
(45.030999999999999, 10.564, 134, 704, 'Crunchums')
(44.036999999999999, 9.6609999999999996, 135, 510, 'i am n00b')
(42.854999999999997, 8.5410000000000004, 136, 2097, 'YKK')
(43.509, 9.2070000000000007, 137, 2219, 'A_S00')
(43.575000000000003, 9.3070000000000004, 138, 1333, 'failsafeman')
(42.482999999999997, 8.2260000000000009, 139, 2889, 'Mourhelm')
(41.637999999999998, 7.3979999999999997, 140, 3469, 'panda')
(41.926000000000002, 7.7000000000000002, 141, 3659, 'dudeabides')
(41.213999999999999, 7.0019999999999998, 142, 4047, 'begins a solitaire game.')
(41.917999999999999, 7.7300000000000004, 143, 3057, 'mnavratil')
(43.738999999999997, 9.641, 144, 4595, 'Blanktb')
(54.103000000000002, 20.055, 145, 269, 'tat')
(43.784999999999997, 9.7530000000000001, 146, 2936, 'cherdano')
(43.320999999999998, 9.3390000000000004, 147, 862, 'nicksib')
(42.790999999999997, 8.8279999999999994, 148, 1541, 'petrie911')
(41.442, 7.4969999999999999, 149, 4738, 'zarathustra')
(42.997999999999998, 9.0980000000000008, 150, 1909, 'ldohs')
(44.491, 10.596, 151, 1778, 'Tha Trillest Young Nick')
(42.877000000000002, 8.984, 152, 3255, 'Ziltoid')
(41.716999999999999, 7.883, 153, 5286, 'Thrashman')
(43.087000000000003, 9.3249999999999993, 154, 744, 'mconst')
(42.747999999999998, 9.0090000000000003, 155, 1644, 'THE REAL JLLAMA')
(45.139000000000003, 11.412000000000001, 156, 1795, 'Kabbe')
(42.548999999999999, 8.8550000000000004, 157, 1156, 'P3')
(46.212000000000003, 12.609, 158, 849, 'Aether')
(41.944000000000003, 8.4139999999999997, 159, 2973, 'pillyzberry')
(41.834000000000003, 8.3040000000000003, 160, 2252, '[MAD] Mergus')
(46.378999999999998, 12.877000000000001, 161, 7502, 'ehunt')
(43.509, 10.026, 162, 2223, 'eEnder')
(40.534999999999997, 7.0629999999999997, 163, 763, 'derb')
(41.82, 8.3719999999999999, 164, 2573, 'David Goldfarb')
(43.619999999999997, 10.215, 165, 516, 'Revered Peasant')
(40.505000000000003, 7.1500000000000004, 166, 1279, 'Shallow Blue')
(42.462000000000003, 9.1300000000000008, 167, 2638, 'Lacyon')
(40.579999999999998, 7.3220000000000001, 168, 2722, 'carstimon')
(40.731000000000002, 7.5860000000000003, 169, 3761, 'novalis')
(41.439999999999998, 8.3079999999999998, 170, 2055, 'DJ')
(43.365000000000002, 10.263999999999999, 171, 1580, 'aldaryn')
(45.450000000000003, 12.355, 172, 303, 'esolnow')
(41.618000000000002, 8.5530000000000008, 173, 8334, 'PSUmvp')
(43.015000000000001, 9.9710000000000001, 174, 2496, 'losGismos')
(44.502000000000002, 11.477, 175, 3474, 'KristianBahle [ Skill ]')
(43.887999999999998, 10.864000000000001, 176, 955, 'Wencit')
(41.396999999999998, 8.3979999999999997, 177, 1147, 'Wilfred')
(50.353999999999999, 17.359000000000002, 178, 123, 'awdrgy')
(43.606999999999999, 10.625999999999999, 179, 347, 'I, Robot')
(45.442999999999998, 12.473000000000001, 180, 862, 'heatthespurs')
(42.292000000000002, 9.327, 181, 759, 'Humbert')
(41.439999999999998, 8.5020000000000007, 182, 592, 'mackaber')
(42.508000000000003, 9.5920000000000005, 183, 1577, 'ibav')
(42.493000000000002, 9.5890000000000004, 184, 1380, 'dgrazian')
(46.527000000000001, 13.635, 185, 3709, 'Grindcore')
(41.414999999999999, 8.5850000000000009, 186, 2636, 'Fumanchu')
(44.707000000000001, 11.920999999999999, 187, 2591, 'ImperialStout')
(44.081000000000003, 11.33, 188, 1093, 'Foolish')
(42.079999999999998, 9.3789999999999996, 189, 2488, 'Persephone')
(40.649000000000001, 7.9889999999999999, 190, 1944, 'wykydtron')
(41.905999999999999, 9.2460000000000004, 191, 1960, 'Niuz')
(40.462000000000003, 7.8029999999999999, 192, 1959, 'SiegelZero')
(42.656999999999996, 10.065, 193, 903, 'Bounciness')
(41.119, 8.5809999999999995, 194, 2031, 'Tarski')
(41.619, 9.1199999999999992, 195, 1421, 'akscharf')
(41.662999999999997, 9.1980000000000004, 196, 2431, 'needle')
(43.648000000000003, 11.223000000000001, 197, 1721, 'DrHades')
(42.222999999999999, 9.8109999999999999, 198, 1164, 'Funkiemonk')
(44.356000000000002, 11.949, 199, 2665, 'rrenaud')
(41.192999999999998, 8.8300000000000001, 200, 2120, 'klausbh')
(42.648000000000003, 10.303000000000001, 201, 1718, 'al5195')
(41.133000000000003, 8.8249999999999993, 202, 951, 'One Armed Man')
(43.076999999999998, 10.803000000000001, 203, 3475, 'Bazaar Trader')
(39.161999999999999, 6.8899999999999997, 204, 2305, 'nnn')
(43.012, 10.75, 205, 849, 'Schneau')
(40.023000000000003, 7.8010000000000002, 206, 3936, 'Rylun')
(40.659999999999997, 8.4420000000000002, 207, 1721, 'serra angel')
(40.204999999999998, 7.9900000000000002, 208, 4233, 'GaryW')
(39.552, 7.3399999999999999, 209, 3414, 'Hampuse1')
(39.848999999999997, 7.649, 210, 5285, 'mathaztec')
(40.585999999999999, 8.3970000000000002, 211, 1721, 'MichaelF')
(40.469999999999999, 8.2929999999999993, 212, 1351, 'Cord')
(41.244999999999997, 9.1470000000000002, 213, 2164, 'jsh357')
(40.954999999999998, 8.8610000000000007, 214, 482, 'Mazwa')
(39.713000000000001, 7.641, 215, 737, 'maname')
(39.744, 7.71, 216, 1635, 'D\xc3\xb6me')
(44.622999999999998, 12.638, 217, 1132, 'Doreubajen')
(45.401000000000003, 13.422000000000001, 218, 2405, 'duder')
(41.884, 9.9719999999999995, 219, 932, 'iangoth')
(44.722000000000001, 12.82, 220, 521, 'Eye Urn')
(39.393000000000001, 7.5469999999999997, 221, 2419, 'Dakrodel')
(45.777999999999999, 13.958, 222, 549, 'Paincakes')
(43.348999999999997, 11.573, 223, 896, 'MrFrog')
(39.261000000000003, 7.5250000000000004, 224, 2466, 'shekari')
(40.494, 8.7889999999999997, 225, 3318, 'Cadence20')
(44.283999999999999, 12.606, 226, 1198, 'v3ck')
(40.549999999999997, 8.9440000000000008, 227, 2844, 'nikdo')
(40.405999999999999, 8.8010000000000002, 228, 1192, 'Horatio')
(41.423999999999999, 9.8719999999999999, 229, 1463, 'daxus')
(42.387, 10.858000000000001, 230, 1776, 'z')
(40.537999999999997, 9.0129999999999999, 231, 774, 'reek')
(49.319000000000003, 17.829000000000001, 232, 750, 'theory')
(39.341000000000001, 7.8540000000000001, 233, 1139, 'CarpeDeezNuts')
(43.142000000000003, 11.657999999999999, 234, 2336, 'ksf')
(40.421999999999997, 8.9879999999999995, 235, 932, 'Core Xii')
(42.569000000000003, 11.146000000000001, 236, 2628, 'TheMathProf2005')
